D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_01_817.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_01_817.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_01_817.jpg, 0, 0, 0, 12.90165
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_01_913.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_01_913.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_01_913.jpg, 0, 0.3806646, 0, 13.70893
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_02_085.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_02_085.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_02_085.jpg, 0, 0.82753, 0, 14.4779
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_02_182.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_02_182.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_02_182.jpg, 0, 1, 0, 15.7286
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_02_271.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_02_271.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_02_271.jpg, 0, 1, 0, 16.99128
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_02_409.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_02_409.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_02_409.jpg, -0.1895869, 1, 0, 18.22556
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_02_601.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_02_601.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_02_601.jpg, 0, 1, 0, 20.20653
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_02_772.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_02_772.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_02_772.jpg, 0, 0.427167, 0, 21.27358
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_02_873.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_02_873.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_02_873.jpg, 0, 0.1213709, 0, 21.05115
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_03_053.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_03_053.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_03_053.jpg, 0, 0, 0, 20.93555
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_03_224.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_03_224.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_03_224.jpg, 0, 0, 0, 20.60688
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_03_393.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_03_393.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_03_393.jpg, -0.5056965, 0, 0, 19.70361
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_03_495.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_03_495.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_03_495.jpg, -0.2013312, 0, 0, 19.84506
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_03_658.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_03_658.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_03_658.jpg, -0.207209, 0, 0, 19.51938
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_03_769.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_03_769.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_03_769.jpg, 0, 0, 0, 19.29159
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_03_935.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_03_935.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_03_935.jpg, 0, 0, 0, 18.9997
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_04_097.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_04_097.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_04_097.jpg, 0, 0, 0, 18.70505
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_04_277.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_04_277.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_04_277.jpg, 0, 0, 0, 17.86884
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_04_427.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_04_427.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_04_427.jpg, 0, 0.193231, 0, 18.20584
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_04_536.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_04_536.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_04_536.jpg, 0, 0.5075327, 0, 18.64566
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_04_634.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_04_634.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_04_634.jpg, 0, 0.8120544, 0, 19.17908
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_04_816.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_04_816.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_04_816.jpg, 0, 1, 0, 21.1056
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_04_940.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_04_940.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_04_940.jpg, -0.3709219, 1, 0, 22.12474
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_05_044.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_05_044.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_05_044.jpg, -0.05782759, 1, 0, 23.08134
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_05_195.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_05_195.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_05_195.jpg, 0, 1, 0, 24.63865
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_05_329.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_05_329.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_05_329.jpg, 0, 1, 0, 25.79042
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_05_474.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_05_474.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_05_474.jpg, 0, 1, 0, 27.30441
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_05_590.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_05_590.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_05_590.jpg, 0, 1, 0, 28.4236
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_05_710.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_05_710.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_05_710.jpg, 0, 1, 0, 29.52966
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_05_842.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_05_842.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_05_842.jpg, -0.189639, 1, 0, 30.18145
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_05_946.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_05_946.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_05_946.jpg, 0, 1, 0, 30.19007
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_06_097.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_06_097.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_06_097.jpg, 0, 0.5438461, 0, 30.08133
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_06_219.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_06_219.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_06_219.jpg, 0, 0.1805272, 0, 29.89557
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_06_362.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_06_362.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_06_362.jpg, 0, 0, 0, 29.50929
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_06_474.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_06_474.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_06_474.jpg, -0.3316837, 0, 0, 29.00582
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_06_596.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_06_596.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_06_596.jpg, -0.6995482, 0, 0, 28.23377
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_06_754.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_06_754.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_06_754.jpg, -0.2250814, 0, 0, 27.78531
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_06_934.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_06_934.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_06_934.jpg, 0, 0, 0, 27.25015
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_07_094.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_07_094.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_07_094.jpg, 0, 0, 0, 26.8086
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_07_263.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_07_263.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_07_263.jpg, 0.229669, 0, 0, 26.31993
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_07_443.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_07_443.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_07_443.jpg, 0.2226325, 0, 0, 25.63971
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_07_623.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_07_623.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_07_623.jpg, 0, 0, 0, 25.15011
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_07_769.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_07_769.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_07_769.jpg, 0, 0, 0, 24.74604
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_07_880.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_07_880.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_07_880.jpg, 0, 0, 0, 24.49781
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_08_050.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_08_050.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_08_050.jpg, 0, 0.2273808, 0, 24.25436
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_08_213.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_08_213.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_08_213.jpg, 0, 0.713712, 0, 24.98558
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_08_318.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_08_318.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_08_318.jpg, 0, 1, 0, 25.88264
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_08_468.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_08_468.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_08_468.jpg, 0, 0.5503606, 0, 26.73436
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_08_569.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_08_569.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_08_569.jpg, 0, 0.2502464, 0, 26.81067
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_08_731.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_08_731.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_08_731.jpg, 0, 0, 0, 26.36763
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_08_895.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_08_895.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_08_895.jpg, -0.09056494, 0, 0, 25.86007
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_09_003.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_09_003.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_09_003.jpg, 0, 0.3226637, 0, 25.93278
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_09_146.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_09_146.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_09_146.jpg, 0, 0.7527044, 0, 26.5973
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_09_247.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_09_247.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_09_247.jpg, 0, 1, 0, 27.50495
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_09_402.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_09_402.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_09_402.jpg, 0, 1, 0, 28.99474
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_09_513.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_09_513.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_09_513.jpg, 0, 1, 0, 30.09514
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_09_615.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_09_615.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_09_615.jpg, -0.3068869, 1, 0, 30.17293
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_09_727.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_09_727.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_09_727.jpg, 0, 1, 0, 30.18962
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_09_905.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_09_905.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_09_905.jpg, 0, 1, 0, 30.19029
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_10_067.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_10_067.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_10_067.jpg, 0, 1, 0, 30.19029
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_10_183.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_10_183.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_10_183.jpg, 0, 1, 0, 30.19029
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_10_309.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_10_309.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_10_309.jpg, 0, 1, 0, 30.1907
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_10_421.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_10_421.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_10_421.jpg, 0, 1, 0, 30.18903
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_10_582.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_10_582.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_10_582.jpg, -0.2133088, 1, 0, 30.17952
D:\Self-Driving-car\Simulator Data\IMG\center_2020_07_29_20_54_10_694.jpg, D:\Self-Driving-car\Simulator Data\IMG\left_2020_07_29_20_54_10_694.jpg, D:\Self-Driving-car\Simulator Data\IMG\right_2020_07_29_20_54_10_694.jpg, 0, 1, 0, 30.19014
